Job ID,Original Query ID,Query Index,Runtime,ResultRows,Status,Created At,Bytes Processed,Resource Usage,Slot Millis
140fe90a-79d9-478e-b7e3-7d4765fd6ce3,63663601,7739,0:00:00.160000,2,DONE,2024-03-09 22:29:52.119000+00:00,,[],
d41e0bee-fc08-4372-bf0c-3a68e0ee7dac,63663601,7738,0:00:00.131000,2,DONE,2024-03-09 22:29:52.657000+00:00,,[],
4cda57a2-d3e0-4c0a-a017-d54c3537d588,63663615,17079,0:00:00.127000,2,DONE,2024-03-09 22:29:53.742000+00:00,,[],
c1b5c94f-1f6d-438c-bb70-9615f39d8b25,63663621,7513,0:00:00.230000,2,DONE,2024-03-09 22:29:56.118000+00:00,,[],
75668b1f-e061-4c7c-bd78-dc17c769090a,63663621,7512,0:00:00.174000,2,DONE,2024-03-09 22:29:56.699000+00:00,,[],
cd3a0d49-c657-4e22-a34e-cd771aacf8fa,63663653,3790,0:00:00.138000,2,DONE,2024-03-09 22:30:00.464000+00:00,,[],
01535597-54f4-4ec0-9a73-22155680eb9f,63663659,597,0:00:00.142000,2,DONE,2024-03-09 22:30:02.832000+00:00,,[],
bdb3eea4-e085-4486-9a21-e5b4afacb0f3,63663659,596,0:00:00.112000,2,DONE,2024-03-09 22:30:03.347000+00:00,,[],
f5fd7bd1-8ad7-43e7-a78c-5b51c8236b48,63663697,3284,0:00:00.113000,2,DONE,2024-03-09 22:30:07.090000+00:00,,[],
389c408d-4c14-4a6b-a18b-f8959e236a42,63663703,5173,0:00:00.131000,2,DONE,2024-03-09 22:30:09.341000+00:00,,[],
89320307-1fd8-4064-bc21-9cb9c6d10d43,63663703,5174,0:00:00.127000,2,DONE,2024-03-09 22:30:09.795000+00:00,,[],
e22c388a-0d7d-4ec0-b993-126313776dd9,63663717,17298,0:00:00.126000,2,DONE,2024-03-09 22:30:13.119000+00:00,,[],
938cccf2-a4db-4918-a819-299cd29b8759,63663723,12813,0:00:00.128000,2,DONE,2024-03-09 22:30:13.873000+00:00,,[],
1a524fb0-f86b-443e-8199-692c393542af,63663723,12814,0:00:00.136000,2,DONE,2024-03-09 22:30:14.423000+00:00,,[],
b449fab2-e9b1-4e5b-b54c-9c4ecabcf1f3,63663737,598,0:00:00.159000,2,DONE,2024-03-09 22:30:15.563000+00:00,,[],
978e66d7-ec47-4172-b98a-0cb8b6135d1a,63663743,3239,0:00:00.235000,2,DONE,2024-03-09 22:30:17.863000+00:00,,[],
5356c3e0-2449-4823-ac6b-e1e2381229d3,63663743,3238,0:00:00.135000,2,DONE,2024-03-09 22:30:18.496000+00:00,,[],
dd3e4942-2886-4224-959a-9648b9b37a1a,63663775,16405,0:00:00.138000,2,DONE,2024-03-09 22:30:22.160000+00:00,,[],
a270c061-3036-4eed-9dc6-72affe2b82f8,63663781,16402,0:00:00.155000,2,DONE,2024-03-09 22:30:24.925000+00:00,,[],
c95efd71-cad9-48d8-81fa-588bf0acf93a,63663781,16401,0:00:00.116000,2,DONE,2024-03-09 22:30:25.604000+00:00,,[],
6dbc0cb9-f9f5-44a3-a1a2-0c7621351a3f,63663795,3321,0:00:00.129000,2,DONE,2024-03-09 22:30:29.896000+00:00,,[],
4738c51c-e176-4955-b33f-20380e5809fe,63663801,6256,0:00:00.131000,2,DONE,2024-03-09 22:30:30.873000+00:00,,[],
a2160a1c-69f8-4251-a814-19f4c90ad21a,63663801,6255,0:00:00.123000,2,DONE,2024-03-09 22:30:31.389000+00:00,,[],
7b435e8a-b897-4d9f-ac0c-b9a319276f75,63663815,13713,0:00:00.147000,2,DONE,2024-03-09 22:30:32.515000+00:00,,[],
18fad948-186a-452b-88c4-902e8cc08d4c,63663822,10822,0:00:00.188000,2,DONE,2024-03-09 22:30:35.191000+00:00,,[],
0e387ec4-1f6c-43d8-955b-b58b9a80b3b0,63663822,10821,0:00:00.124000,2,DONE,2024-03-09 22:30:35.713000+00:00,,[],
6b3c8ac1-780a-4087-9224-e5f5f7d41615,63663836,12778,0:00:00.209000,2,DONE,2024-03-09 22:30:40.301000+00:00,,[],
7f1a016f-fb33-4b61-9b30-a32c1b376466,63663842,13568,0:00:00.261000,2,DONE,2024-03-09 22:30:41.157000+00:00,,[],
04d2c298-477b-4c87-8383-f82a2e489275,63663842,13569,0:00:00.148000,2,DONE,2024-03-09 22:30:41.805000+00:00,,[],
ac6fa77d-76e6-4cc2-8957-79613bd9b4f8,63663856,2585,0:00:00.392000,2,DONE,2024-03-09 22:30:43.104000+00:00,,[],
1e15eb5d-1896-4818-92ff-7859d0947452,63663862,6811,0:00:00.110000,2,DONE,2024-03-09 22:30:45.904000+00:00,,[],
dedd543c-5762-4595-907c-e18e80e145cb,63663862,6812,0:00:00.136000,2,DONE,2024-03-09 22:30:46.362000+00:00,,[],
890041d3-302a-49da-a724-3ca0f41ab83d,63663876,5867,0:00:00.134000,2,DONE,2024-03-09 22:30:50.671000+00:00,,[],
42c319f8-e285-484b-befb-04d701ae4312,63663882,15950,0:00:00.127000,2,DONE,2024-03-09 22:30:51.531000+00:00,,[],
5f826af9-91ce-4799-9ef4-91f046861b76,63663882,15951,0:00:00.130000,2,DONE,2024-03-09 22:30:52.093000+00:00,,[],
599b347b-8f36-42bc-bb7f-a8a51d663f67,63663896,15525,0:00:00.157000,2,DONE,2024-03-09 22:30:53.212000+00:00,,[],
956c163b-889d-4469-b434-627397bcc4e1,63663902,16257,0:00:00.133000,2,DONE,2024-03-09 22:30:55.760000+00:00,,[],
1bbda399-4f29-4f8c-8155-2c861ddb4080,63663902,16258,0:00:00.133000,2,DONE,2024-03-09 22:30:56.235000+00:00,,[],
4dac0a0b-b657-4052-b394-6a2d4c9f1d7a,63663916,12572,0:00:00.176000,2,DONE,2024-03-09 22:31:00.622000+00:00,,[],
360e0c72-f3b3-40ad-b75e-e71766b81cc5,63663922,3861,0:00:00.164000,2,DONE,2024-03-09 22:31:01.559000+00:00,,[],
4c881fa0-6702-482b-916f-cfaf414a9432,63663922,3862,0:00:00.144000,2,DONE,2024-03-09 22:31:02.236000+00:00,,[],
6700b7a2-372e-4f75-a632-724b390241b1,63663936,7740,0:00:00.219000,2,DONE,2024-03-09 22:31:03.403000+00:00,,[],
246096f3-4e09-4eaf-af52-da2bf98ec019,63663942,11325,0:00:00.122000,2,DONE,2024-03-09 22:31:06.133000+00:00,,[],
3bfb7631-54ed-409a-9d97-a60fb87a8afb,63663942,11326,0:00:00.233000,2,DONE,2024-03-09 22:31:06.755000+00:00,,[],
81d73eb6-4046-42fb-8912-7039cbe59482,63663958,11819,0:00:00.126000,2,DONE,2024-03-09 22:31:11.168000+00:00,,[],
d1300a58-1515-4aa3-b2d2-d1023cd71cbd,63663964,5868,0:00:00.204000,2,DONE,2024-03-09 22:31:12.002000+00:00,,[],
08a7ff73-e5e2-458b-aee7-e33591842ab2,63663964,5869,0:00:00.141000,2,DONE,2024-03-09 22:31:12.727000+00:00,,[],
55e446ed-b903-4790-8216-7c806630eedf,63663978,14233,0:00:00.123000,2,DONE,2024-03-09 22:31:13.916000+00:00,,[],
f7705bfa-37d4-425a-99c1-6bf216d81159,63663984,16260,0:00:00.156000,2,DONE,2024-03-09 22:31:16.855000+00:00,,[],
c0dd53b4-39b8-4383-8c15-205525dd5f48,63663984,16259,0:00:00.154000,2,DONE,2024-03-09 22:31:17.469000+00:00,,[],
fb0fe2ae-2ed1-41b9-8db0-aeee34519cb9,63663998,16406,0:00:00.152000,2,DONE,2024-03-09 22:31:21.980000+00:00,,[],
b01a1c7c-d92a-4fd6-b7af-57f9ede00df9,63664004,15527,0:00:00.170000,2,DONE,2024-03-09 22:31:22.954000+00:00,,[],
75ccfc1c-d7a3-4dcc-bac6-44b7ec246573,63664004,15526,0:00:00.141000,2,DONE,2024-03-09 22:31:23.567000+00:00,,[],
c8d22c8a-c2fd-4fc7-adb9-04478f29ae69,63664018,5870,0:00:00.156000,2,DONE,2024-03-09 22:31:24.796000+00:00,,[],
7af6ff4c-9e00-4155-ac6b-05ee0d3f7e18,63664024,3895,0:00:00.149000,2,DONE,2024-03-09 22:31:27.415000+00:00,,[],
3a09a0a8-8bbc-49c1-8ec9-0aa6dbc295e3,63664024,3896,0:00:00.173000,2,DONE,2024-03-09 22:31:28.058000+00:00,,[],
7b7dfeee-6454-4b74-818e-5d4753cdb02f,63664038,3681,0:00:00.142000,2,DONE,2024-03-09 22:31:32.397000+00:00,,[],
7df1aedb-e9b5-4158-9144-94dace63b233,63664044,14745,0:00:00.182000,2,DONE,2024-03-09 22:31:33.251000+00:00,,[],
15a795e3-6489-41f0-9e28-f88808f98e7e,63664044,14746,0:00:00.133000,2,DONE,2024-03-09 22:31:33.788000+00:00,,[],
a1a100cc-cfb3-4919-9ecb-85cf72c0c323,63664058,13570,0:00:00.112000,2,DONE,2024-03-09 22:31:34.991000+00:00,,[],
7e81c096-637f-4aa0-b833-96272c7b7de5,63664070,14834,0:00:00.121000,2,DONE,2024-03-09 22:31:37.767000+00:00,,[],
3ac8b1e7-a122-4693-98e8-7cc926d60a3e,63664070,14835,0:00:00.136000,2,DONE,2024-03-09 22:31:38.270000+00:00,,[],
e36943eb-705a-4949-a693-af2a3a6d198a,63664073,8430,0:00:00.082000,1,DONE,2024-03-09 22:31:40.907000+00:00,,[],
549c16fd-941b-425a-8433-5bd6653a7201,63664087,14385,0:00:00.176000,2,DONE,2024-03-09 22:31:43.198000+00:00,,[],
5e194f91-010b-4c92-b3e3-28118b1c7e09,63664093,8432,0:00:00.165000,2,DONE,2024-03-09 22:31:44+00:00,,[],
9651f70e-0eab-4cd9-a636-b55b7c10a666,63664093,8431,0:00:00.169000,2,DONE,2024-03-09 22:31:44.612000+00:00,,[],
2c544c96-80e1-46ee-a47e-01a2283e1563,63664107,14747,0:00:00.138000,2,DONE,2024-03-09 22:31:46.326000+00:00,,[],
b8f1301c-02fc-42bd-9953-ee446dc551d3,63664110,13571,0:00:00.120000,1,DONE,2024-03-09 22:31:47.115000+00:00,,[],
e3a27fa3-b716-4ef8-9cfb-fa33efc2135f,63664116,3897,0:00:00.246000,2,DONE,2024-03-09 22:31:49.494000+00:00,,[],
0dcf3fa9-6e3a-4cf7-ba42-b9df7d6f2889,63664116,3898,0:00:00.291000,2,DONE,2024-03-09 22:31:50.103000+00:00,,[],
4882ca95-1331-4374-992d-b69626a6a9c7,63664130,11063,0:00:00.115000,2,DONE,2024-03-09 22:31:54.607000+00:00,,[],
949c5d1e-b179-49b1-91d1-6a8b45511f95,63664136,3241,0:00:00.150000,2,DONE,2024-03-09 22:31:55.510000+00:00,,[],
38fc73ff-341b-4233-a0bb-f62865b1d25a,63664136,3240,0:00:00.137000,2,DONE,2024-03-09 22:31:56.097000+00:00,,[],
8ed2550a-9572-42ad-9eed-be77336752da,63664150,14748,0:00:00.120000,2,DONE,2024-03-09 22:31:57.399000+00:00,,[],
588c6b7f-8940-45f8-9b92-fd30f2895362,63664156,15974,0:00:00.143000,2,DONE,2024-03-09 22:31:58.337000+00:00,,[],
2132d9ef-1d9a-4133-be1f-15a6d801bbcc,63664156,15973,0:00:00.132000,2,DONE,2024-03-09 22:31:58.815000+00:00,,[],
216adcc2-bef1-42b2-8636-199a9cedbe74,63664188,5871,0:00:00.149000,2,DONE,2024-03-09 22:32:03.185000+00:00,,[],
14ac1064-2935-4f3c-911b-527725af1df8,63664195,15381,0:00:00.143000,2,DONE,2024-03-09 22:32:05.585000+00:00,,[],
6d6a56c6-fc47-4b75-a2ae-16daff2d63c4,63664195,15382,0:00:00.121000,2,DONE,2024-03-09 22:32:06.102000+00:00,,[],
a3ecfac7-be46-424b-8259-0166e90e084a,63664209,11820,0:00:00.188000,2,DONE,2024-03-09 22:32:10.468000+00:00,,[],
fd5d0b63-47d5-4a14-894f-ff93d96c91fc,63664215,17300,0:00:00.276000,2,DONE,2024-03-09 22:32:11.305000+00:00,,[],
ed10f013-0e2d-4179-9aa1-ff0e1bdb8218,63664215,17299,0:00:00.130000,2,DONE,2024-03-09 22:32:11.942000+00:00,,[],
6914734f-8612-4961-b150-4c2dc30a92c1,63664229,656,0:00:00.168000,2,DONE,2024-03-09 22:32:13.119000+00:00,,[],
3462061c-bcb9-4072-ac4d-4cd78a23737b,63664235,14749,0:00:00.517000,2,DONE,2024-03-09 22:32:16.068000+00:00,,[],
9cf12e57-5bd8-42f0-a292-c3d69b1f6c9e,63664235,14750,0:00:00.128000,2,DONE,2024-03-09 22:32:16.937000+00:00,,[],
5ec1965f-7daa-4ed5-becf-168ff33a573b,63664249,12815,0:00:00.163000,2,DONE,2024-03-09 22:32:21.193000+00:00,,[],
2eea2e3e-f8bf-4c04-a53d-5f93a2da9ccf,63664255,12779,0:00:00.141000,2,DONE,2024-03-09 22:32:22.075000+00:00,,[],
a51a4144-b843-474c-b7ee-f035522861a4,63664255,12780,0:00:00.177000,2,DONE,2024-03-09 22:32:22.750000+00:00,,[],
22d4a815-ae00-4d12-a40b-8ca5a01642c7,63664269,15975,0:00:00.116000,2,DONE,2024-03-09 22:32:23.952000+00:00,,[],
1f599c61-51dd-4ea6-be26-967b97da3d2b,63664275,14317,0:00:00.126000,2,DONE,2024-03-09 22:32:26.498000+00:00,,[],
57133aa9-ef65-4ca4-913c-440a7dec2315,63664275,14318,0:00:00.112000,2,DONE,2024-03-09 22:32:26.993000+00:00,,[],
c8e3e3f8-b8fa-49c4-b617-87ffc7168909,63664289,12781,0:00:00.161000,2,DONE,2024-03-09 22:32:31.318000+00:00,,[],
872bbb14-b154-4c09-819c-0058f1076f53,63664295,7514,0:00:00.105000,2,DONE,2024-03-09 22:32:32.119000+00:00,,[],
c62bc2cb-13ea-4b20-9a53-00c16f971882,63664295,7515,0:00:00.134000,2,DONE,2024-03-09 22:32:32.600000+00:00,,[],
b900ee5c-0fd3-43ec-a9d2-7e3b05890fb0,63664309,15383,0:00:00.140000,2,DONE,2024-03-09 22:32:33.784000+00:00,,[],
6d9a9d54-4eff-4cb2-a516-bcfc60c4959e,63664315,16262,0:00:00.125000,2,DONE,2024-03-09 22:32:36.353000+00:00,,[],
edfc77d0-6aa6-49d0-9e91-3c4721894e3c,63664315,16261,0:00:00.118000,2,DONE,2024-03-09 22:32:36.858000+00:00,,[],
68c37a0e-6ba2-4a37-b1bc-a271a47ae162,63664331,15384,0:00:00.160000,2,DONE,2024-03-09 22:32:41.090000+00:00,,[],
78f72964-9386-4695-9c96-97d2bd08e2bf,63664337,14857,0:00:00.133000,2,DONE,2024-03-09 22:32:42.029000+00:00,,[],
bf3792bd-b822-4644-bc91-1b5fdaa9c516,63664337,14858,0:00:00.117000,2,DONE,2024-03-09 22:32:42.456000+00:00,,[],
539a6e14-8e20-4549-8df1-8a85b82856b0,63664351,7741,0:00:00.125000,2,DONE,2024-03-09 22:32:43.499000+00:00,,[],
de3f87ed-6681-47a4-8723-9d39f2a591f4,63664357,5872,0:00:00.123000,2,DONE,2024-03-09 22:32:46.010000+00:00,,[],
5d459212-64b2-4c15-b9c3-8a30310831f8,63664357,5873,0:00:00.125000,2,DONE,2024-03-09 22:32:46.544000+00:00,,[],
f102510e-9eb3-4e01-b836-a0becd8198e0,63664371,17301,0:00:00.149000,2,DONE,2024-03-09 22:32:50.907000+00:00,,[],
280b99fb-47b6-4acc-8e58-2e31dcb4a004,63664377,5874,0:00:00.144000,2,DONE,2024-03-09 22:32:51.777000+00:00,,[],
e0011f73-8dfa-4958-b2ab-747c3ef41085,63664377,5875,0:00:00.112000,2,DONE,2024-03-09 22:32:52.320000+00:00,,[],
7d311af9-05da-4507-81f6-e3a9086d02ce,63664391,13572,0:00:00.139000,2,DONE,2024-03-09 22:32:53.320000+00:00,,[],
c81273bb-c7ec-4112-a238-430d783c9ac1,63664397,16438,0:00:00.138000,2,DONE,2024-03-09 22:32:55.768000+00:00,,[],
14356cca-53bb-44af-8951-72a0c01baa2b,63664397,16439,0:00:00.142000,2,DONE,2024-03-09 22:32:56.259000+00:00,,[],
8a7e5e94-982a-4498-9645-a3d913904cb0,63664411,13001,0:00:00.119000,2,DONE,2024-03-09 22:33:00.465000+00:00,,[],
e3ad7590-b152-4709-a3f4-5c661e634515,63664417,11821,0:00:00.149000,2,DONE,2024-03-09 22:33:01.281000+00:00,,[],
a0fde21c-2fd8-4304-ba80-88d5e8057da0,63664417,11822,0:00:00.155000,2,DONE,2024-03-09 22:33:01.777000+00:00,,[],
193f99ba-000e-4dd8-a911-96694c542225,63664431,2635,0:00:00.174000,2,DONE,2024-03-09 22:33:02.917000+00:00,,[],
703ca237-8903-4643-8a02-b00c382e8df9,63664443,657,0:00:00.151000,2,DONE,2024-03-09 22:33:05.568000+00:00,,[],
956cc7e4-249a-4542-a694-7f846fd9b377,63664443,658,0:00:00.149000,2,DONE,2024-03-09 22:33:06.011000+00:00,,[],
3b095d3d-9874-4cb6-9e0e-938f3d4c9b2a,63664457,8205,0:00:00.130000,2,DONE,2024-03-09 22:33:10.351000+00:00,,[],
96479359-98f9-48ee-ac78-f339dc32591d,63664463,10446,0:00:00.169000,2,DONE,2024-03-09 22:33:11.293000+00:00,,[],
c11baef3-722e-4db0-ab82-fcc40bfe9700,63664463,10445,0:00:00.153000,2,DONE,2024-03-09 22:33:11.975000+00:00,,[],
c9a9450b-c4b8-4963-9b98-c54321031f3e,63664481,14836,0:00:00.171000,2,DONE,2024-03-09 22:33:13.232000+00:00,,[],
0b4a7585-59a7-4a79-ab3e-0637e3b3971d,63664487,9321,0:00:00.157000,2,DONE,2024-03-09 22:33:15.699000+00:00,,[],
7dfb6d9a-0e9c-4520-8d75-5bd00404769b,63664487,9320,0:00:00.139000,2,DONE,2024-03-09 22:33:16.280000+00:00,,[],
8f21c6ab-b099-4cb1-9ec7-d8b5b0661d1b,63664501,15952,0:00:00.129000,2,DONE,2024-03-09 22:33:20.728000+00:00,,[],
6bfac0f8-d125-4cdb-afb3-f2a4c734c945,63664507,12783,0:00:00.159000,2,DONE,2024-03-09 22:33:21.555000+00:00,,[],
8c0c870a-7cbe-417a-8ab8-fe5348326ac9,63664507,12782,0:00:00.141000,2,DONE,2024-03-09 22:33:22.221000+00:00,,[],
a233f801-b061-4a90-b67a-fddfe779ab18,63664521,12538,0:00:00.136000,2,DONE,2024-03-09 22:33:23.328000+00:00,,[],
fc75ed54-a211-4989-8658-4d6c0c209538,63664527,17218,0:00:00.157000,2,DONE,2024-03-09 22:33:24.214000+00:00,,[],
2e5e1895-b3ab-4ae0-a090-04f82b836f62,63664527,17217,0:00:00.169000,2,DONE,2024-03-09 22:33:24.759000+00:00,,[],
4864bab2-d525-4805-a8a4-406be9f6381f,63664546,12191,0:00:00.135000,2,DONE,2024-03-09 22:33:29.099000+00:00,,[],
afc9bcef-f726-4f3c-af1c-5921c16dfdde,63664546,12190,0:00:00.148000,2,DONE,2024-03-09 22:33:29.663000+00:00,,[],
815011ff-5d05-4e46-8f2e-2680a85ed172,63664561,14751,0:00:00.145000,2,DONE,2024-03-09 22:33:33.932000+00:00,,[],
7fc095d0-77be-426f-8442-b4bc349da7c5,63664567,14837,0:00:00.124000,2,DONE,2024-03-09 22:33:36.470000+00:00,,[],
8fca3f83-8029-4564-8e83-ba40c3ba1ced,63664567,14838,0:00:00.117000,2,DONE,2024-03-09 22:33:37.113000+00:00,,[],
80e3bbc9-3476-419c-9c29-2d23ddff965f,63664581,3285,0:00:00.133000,2,DONE,2024-03-09 22:33:41.259000+00:00,,[],
ce117f1a-565c-41b3-946c-e40cc32b0120,63664587,3243,0:00:00.138000,2,DONE,2024-03-09 22:33:42.090000+00:00,,[],
80ca3e27-2636-4d46-b4a0-6e39e1c849c2,63664587,3242,0:00:00.114000,2,DONE,2024-03-09 22:33:42.649000+00:00,,[],
c221416d-30a4-4b1d-9fbb-2e17bb6598f1,63664601,16491,0:00:00.186000,2,DONE,2024-03-09 22:33:43.680000+00:00,,[],
77540169-c475-4bec-8696-92cc6377f8b4,63664607,13003,0:00:00.136000,2,DONE,2024-03-09 22:33:46.281000+00:00,,[],
a42c1602-778c-4a0f-b6cd-8ddaadc5ae74,63664607,13002,0:00:00.132000,2,DONE,2024-03-09 22:33:46.788000+00:00,,[],
e8bce33d-c3ab-45da-b512-dd7c18b47a8d,63664621,16440,0:00:00.125000,2,DONE,2024-03-09 22:33:51.113000+00:00,,[],
33e323f5-d3e4-43e5-b049-ab62a87c452a,63664627,3900,0:00:00.174000,2,DONE,2024-03-09 22:33:51.956000+00:00,,[],
c98c3f08-f810-428d-8548-c251a3add6c1,63664627,3899,0:00:00.115000,2,DONE,2024-03-09 22:33:52.464000+00:00,,[],
117b1d85-62b8-44e1-a25c-83a40b4f8292,63664641,9019,0:00:00.158000,2,DONE,2024-03-09 22:33:53.560000+00:00,,[],
98c2b840-7557-419b-a4d2-2155e0602dcf,63664647,13573,0:00:00.127000,2,DONE,2024-03-09 22:33:55.979000+00:00,,[],
c99162a0-1a4a-48b4-814d-0678d23a4497,63664647,13574,0:00:00.152000,2,DONE,2024-03-09 22:33:56.537000+00:00,,[],
6815a9ee-1bae-4c0c-a17e-ab4b98e79755,63664661,5876,0:00:00.149000,2,DONE,2024-03-09 22:34:00.877000+00:00,,[],
1ae87c3f-458f-4a88-ad8c-4014eaccec50,63664667,14386,0:00:00.139000,2,DONE,2024-03-09 22:34:01.740000+00:00,,[],
078cd76a-847c-4f75-ac28-8793e74142dc,63664667,14387,0:00:00.121000,2,DONE,2024-03-09 22:34:02.353000+00:00,,[],
120d92ed-cf1e-45db-b72f-7899fdfc088f,63664681,17302,0:00:00.137000,2,DONE,2024-03-09 22:34:03.368000+00:00,,[],
f6b17714-fe13-44eb-9281-7efb94ed6cea,63664687,11531,0:00:00.112000,2,DONE,2024-03-09 22:34:05.873000+00:00,,[],
3f9220f8-9929-4737-9ef3-cbbe68b86ee6,63664687,11530,0:00:00.104000,2,DONE,2024-03-09 22:34:06.335000+00:00,,[],
3c6bc934-18a4-4043-b021-44004bf69f0c,63664703,16441,0:00:00.122000,2,DONE,2024-03-09 22:34:10.859000+00:00,,[],
990bf8f3-4483-49da-92b4-6f29c352e12a,63664709,14840,0:00:00.118000,2,DONE,2024-03-09 22:34:11.684000+00:00,,[],
89cc5488-567e-4aeb-a29c-9e18288d5696,63664709,14839,0:00:00.130000,2,DONE,2024-03-09 22:34:12.176000+00:00,,[],
75b977e0-de2e-472d-a48c-a609c0650f24,63664723,6257,0:00:00.134000,2,DONE,2024-03-09 22:34:13.365000+00:00,,[],
992f79da-fa90-414f-8c94-436f0ab60395,63664729,12192,0:00:00.140000,2,DONE,2024-03-09 22:34:15.690000+00:00,,[],
a74f64c5-7c8e-4590-9104-dd93abffb7ed,63664729,12193,0:00:00.131000,2,DONE,2024-03-09 22:34:16.298000+00:00,,[],
1d6c7c66-d2f7-4d44-bcb1-ddd93f96ee23,63664743,659,0:00:00.144000,2,DONE,2024-03-09 22:34:20.564000+00:00,,[],
212944a4-0f8e-459f-a8a3-8a9529e69886,63664749,3323,0:00:00.151000,2,DONE,2024-03-09 22:34:21.523000+00:00,,[],
b1b6d8d9-6c0f-49e9-aec4-89e59663d62b,63664749,3322,0:00:00.143000,2,DONE,2024-03-09 22:34:22.314000+00:00,,[],
2506fd11-c321-4d8d-90d0-28bb6231f2c0,63664763,660,0:00:00.161000,2,DONE,2024-03-09 22:34:23.515000+00:00,,[],
52aa0122-4504-4df9-9012-8135f6c4b3cc,63664769,16264,0:00:00.122000,2,DONE,2024-03-09 22:34:25.824000+00:00,,[],
d511a430-338e-43ad-9d74-a7cdfdfdc914,63664769,16263,0:00:00.122000,2,DONE,2024-03-09 22:34:26.323000+00:00,,[],
a41dff8f-8544-4669-8d5b-d0cf9600a9ed,63664787,15953,0:00:00.113000,2,DONE,2024-03-09 22:34:30.344000+00:00,,[],
c3722411-aeeb-4b3f-a8dc-9fd3dd695e2d,63664793,2556,0:00:00.160000,2,DONE,2024-03-09 22:34:31.198000+00:00,,[],
a6043b1b-32d8-4b09-9a08-1605f7b48534,63664793,2557,0:00:00.154000,2,DONE,2024-03-09 22:34:31.758000+00:00,,[],
cc07f862-0400-4a28-9ae3-b413b6228b22,63664807,17303,0:00:00.151000,2,DONE,2024-03-09 22:34:33.012000+00:00,,[],
7c3c0edc-9067-44b2-9fa0-8a49851c2d88,63664819,5175,0:00:00.134000,2,DONE,2024-03-09 22:34:35.333000+00:00,,[],
fa02024a-6475-4bc3-a903-be0e7b9511bd,63664819,5176,0:00:00.137000,2,DONE,2024-03-09 22:34:35.796000+00:00,,[],
ad837733-5bf2-4cfd-9a7c-3c38245fa8f1,63664833,10859,0:00:00.129000,2,DONE,2024-03-09 22:34:39.946000+00:00,,[],
86c82922-8c8c-498a-b580-2460d6c58825,63664839,12574,0:00:00.148000,2,DONE,2024-03-09 22:34:40.859000+00:00,,[],
2fde8297-d41c-45c5-8a73-5d5eee0b8bf9,63664839,12573,0:00:00.143000,2,DONE,2024-03-09 22:34:41.448000+00:00,,[],
34a40410-ec4b-453c-95a6-472a5e7d07a3,63664853,2636,0:00:00.117000,2,DONE,2024-03-09 22:34:42.562000+00:00,,[],
41609234-3810-4d95-ba13-ab0774563c28,63664859,7177,0:00:00.149000,2,DONE,2024-03-09 22:34:44.894000+00:00,,[],
6ccf7eec-e895-45ec-9a82-88d3b919e0df,63664859,7176,0:00:00.120000,2,DONE,2024-03-09 22:34:45.441000+00:00,,[],
f43ee9bb-7afb-4ebe-a050-08578256ac5f,63664873,15954,0:00:00.122000,2,DONE,2024-03-09 22:34:49.559000+00:00,,[],
bcc2afcd-7522-4011-a92b-5c5ef7f6ce4f,63664879,13005,0:00:00.136000,2,DONE,2024-03-09 22:34:50.343000+00:00,,[],
f0bd7ab2-5b13-4a7a-91ab-0b0b736f46fa,63664879,13004,0:00:00.134000,2,DONE,2024-03-09 22:34:51.151000+00:00,,[],
00776821-eada-4cd9-8b2a-2879048461af,63664893,14859,0:00:00.126000,2,DONE,2024-03-09 22:34:52.324000+00:00,,[],
be15c39f-8798-4096-85bd-8da1f8ae60a6,63664899,16266,0:00:00.115000,2,DONE,2024-03-09 22:34:54.634000+00:00,,[],
0a40c1ed-f5df-4798-963a-6f443443d4f5,63664899,16265,0:00:00.127000,2,DONE,2024-03-09 22:34:55.157000+00:00,,[],
47582713-072a-4bfa-a1f9-7bace824b7dc,63664918,12784,0:00:00.144000,2,DONE,2024-03-09 22:34:59.298000+00:00,,[],
02ea3f9f-5311-4e3f-b560-a60e0e04e3b2,63664918,12785,0:00:00.150000,2,DONE,2024-03-09 22:34:59.817000+00:00,,[],
cff5e1a6-8c8f-4ede-9000-b67aa61e4663,63664933,11289,0:00:00.130000,2,DONE,2024-03-09 22:35:04.210000+00:00,,[],
1610af18-8377-476f-a8e0-2a94f96f0d8a,63664939,16492,0:00:00.157000,2,DONE,2024-03-09 22:35:06.562000+00:00,,[],
cc2f0dd2-3ad9-4d5c-a4d7-1497ab61db39,63664939,16493,0:00:00.124000,2,DONE,2024-03-09 22:35:07.158000+00:00,,[],
c70d4a97-c21d-4ad4-9446-935ed50433c2,63664953,13714,0:00:00.137000,2,DONE,2024-03-09 22:35:11.444000+00:00,,[],
47c37adc-0ac4-4d6c-b6df-9b9983d5ad5e,63664959,16904,0:00:00.122000,2,DONE,2024-03-09 22:35:12.320000+00:00,,[],
33f22032-4b49-4dfe-8036-16dfb2874710,63664959,16905,0:00:00.137000,2,DONE,2024-03-09 22:35:12.925000+00:00,,[],
26fd3b2e-ea70-43c6-ba36-96390e1624d6,63664973,14582,0:00:00.189000,2,DONE,2024-03-09 22:35:14.164000+00:00,,[],
aa3e59ca-043f-4c30-8976-2ce505ce360f,63664979,14319,0:00:00.139000,2,DONE,2024-03-09 22:35:17.121000+00:00,,[],
